NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_240	OR4S1	5776	0.8378393054008484	0.4441017	Yes	
row_241	OR4D9	5783	0.8368032574653625	0.44544113	Yes	
row_242	OR2T6	5858	0.8265824913978577	0.44318646	No	
row_243	OR6B3	5877	0.8234971761703491	0.4438689	No	
row_244	OR4D10	6002	0.8075240254402161	0.43894872	No	
row_245	OR5K2	6007	0.8066731691360474	0.4403337	No	
row_246	OR2G2	6022	0.8045573234558105	0.4411889	No	
row_247	OR8H2	6132	0.7865769267082214	0.43701565	No	
row_248	OR2A4	6139	0.7855172753334045	0.43825367	No	
row_249	OR5W2	6183	0.777941107749939	0.4375321	No	
row_250	OR52J3	6209	0.7747330069541931	0.43775022	No	
row_251	OR8B4	6254	0.7667697668075562	0.436954	No	
row_252	OR52N1	6269	0.7628094553947449	0.43772665	No	
row_253	OR4E2	6272	0.7624733448028564	0.43912932	No	
row_254	OR8I2	6292	0.758493959903717	0.43963066	No	
row_255	OR4L1	6298	0.7574492692947388	0.44086573	No	
row_256	OR8B8	6419	0.739233672618866	0.43602073	No	
row_257	OR7G3	6503	0.7272929549217224	0.43309674	No	
row_258	KCNA1	6529	0.7240062355995178	0.43321455	No	
row_259	OR51B2	6531	0.7234347462654114	0.43459257	No	
row_260	OR6P1	6550	0.7200906872749329	0.4350705	No	
row_261	OR51J1	6568	0.718016505241394	0.43559694	No	
row_262	OR1D4	6631	0.7053040862083435	0.43373314	No	
row_263	OR10H5	6648	0.7030560970306396	0.4342825	No	
row_264	OR10H3	6723	0.6943056583404541	0.4317663	No	
row_265	OR51D1	6769	0.6867945790290833	0.43075937	No	
row_266	OR5J2	6790	0.6830250024795532	0.4310589	No	
row_267	OR1F1	6800	0.6801584362983704	0.4319309	No	
row_268	SEMA5B	6804	0.6795242428779602	0.433117	No	
row_269	OR4K3	6814	0.6786507964134216	0.433986	No	
row_270	OR4N4	6852	0.6716626882553101	0.4333696	No	
row_271	OR10J3	6920	0.6608516573905945	0.43115515	No	
row_272	OR2V1	7003	0.6496968865394592	0.42813024	No	
row_273	OR5L1	7006	0.6481671929359436	0.4293069	No	
row_274	OR11H4	7008	0.6478090882301331	0.43053538	No	
row_275	OR8H1	7034	0.6440632939338684	0.43049508	No	
row_276	OR4S2	7086	0.6374388337135315	0.4290752	No	
row_277	OR4X1	7093	0.6360194683074951	0.4300176	No	
row_278	OR2D3	7165	0.6253696084022522	0.42752272	No	
row_279	TAS1R2	7254	0.6114478707313538	0.42410684	No	
row_280	OR13F1	7328	0.5994803309440613	0.42145565	No	
row_281	OR52A1	7359	0.5925093293190002	0.42105064	No	
row_282	OR52E4	7367	0.5917836427688599	0.421853	No	
row_283	OR51Q1	7369	0.5916059017181396	0.42297032	No	
row_284	OR10A2	7386	0.5891716480255127	0.4232945	No	
row_285	OR8D4	7438	0.5806348323822021	0.42176232	No	
row_286	OR2W5	7462	0.5762737989425659	0.4216931	No	
row_287	OR6C3	7483	0.570827305316925	0.42177075	No	
row_288	OR4F29	7692	0.5402703285217285	0.41190732	No	
row_289	OR4F16	7693	0.5402703285217285	0.4129757	No	
row_290	OR10T2	7762	0.5290905833244324	0.4104481	No	
row_291	TAS2R40	7771	0.5278251767158508	0.41107142	No	
row_292	OR51H1	7816	0.5209571719169617	0.4097891	No	
row_293	OR5D18	7886	0.511987566947937	0.40717512	No	
row_294	OR13C5	7959	0.49884432554244995	0.4043775	No	
row_295	OR51M1	8050	0.4847036302089691	0.4006059	No	
row_296	OR4D11	8056	0.4838029742240906	0.4012998	No	
row_297	OR12D1	8119	0.4752066731452942	0.398981	No	
row_298	OR52B2	8141	0.47145602107048035	0.3988096	No	
row_299	OR5K1	8211	0.45879632234573364	0.39609045	No	
row_300	OR2A7	8239	0.45540374517440796	0.39557198	No	
row_301	OR6S1	8268	0.4492951035499573	0.39498886	No	
row_302	CCDC66	8295	0.44550609588623047	0.39450336	No	
row_303	TAS2R50	8320	0.44129037857055664	0.39411464	No	
row_304	OR6K3	8348	0.43662774562835693	0.39355904	No	
row_305	OR2AT4	8365	0.43457087874412537	0.3935775	No	
row_306	OR5K3	8391	0.43126553297042847	0.3931164	No	
row_307	OR7E24	8407	0.42819878458976746	0.3931748	No	
row_308	OR1L4	8541	0.40665119886398315	0.3869889	No	
row_309	TAS2R8	8571	0.40297847986221313	0.38626164	No	
row_310	OR2B6	8663	0.3899936378002167	0.38225016	No	
row_311	OR1D5	8826	0.3667336702346802	0.37446117	No	
row_312	OR2M4	8883	0.35787340998649597	0.37222567	No	
row_313	TAS2R31	8912	0.3529551923274994	0.37145203	No	
row_314	OR2C3	8919	0.35172826051712036	0.37183225	No	
row_315	OR10A4	8983	0.3397127389907837	0.36919296	No	
row_316	OR2A5	8998	0.3366270661354065	0.36912283	No	
row_317	OR2S2	9027	0.33122488856315613	0.36830622	No	
row_318	OR7A5	9050	0.3283553421497345	0.3677993	No	
row_319	OR2V2	9065	0.32622772455215454	0.36770862	No	
row_320	OR7D2	9068	0.3250850439071655	0.36824635	No	
row_321	CNGB1	9090	0.32130685448646545	0.36777803	No	
row_322	OR11H1	9099	0.32009798288345337	0.36799058	No	
row_323	OR5T3	9110	0.318050354719162	0.36809397	No	
row_324	OR5M10	9235	0.29826560616493225	0.36216673	No	
row_325	CA6	9264	0.2936675548553467	0.36127585	No	
row_326	OR8J3	9345	0.2811432480812073	0.35762727	No	
row_327	OR5AU1	9360	0.2796900272369385	0.35744455	No	
row_328	PPEF2	9408	0.27278706431388855	0.3555138	No	
row_329	OR12D3	9422	0.27073004841804504	0.35536593	No	
row_330	TAS2R9	9442	0.2675522565841675	0.35489646	No	
row_331	ADORA1	9449	0.26578763127326965	0.3551067	No	
row_332	MMP24	9456	0.2644873857498169	0.35531437	No	
row_333	OR10H2	9473	0.26226183772087097	0.3549921	No	
row_334	OR2L13	9556	0.24703237414360046	0.35117093	No	
row_335	OR5B3	9586	0.24307040870189667	0.35012746	No	
row_336	OR8U1	9609	0.24054788053035736	0.3494469	No	
row_337	OR4K14	9628	0.23806284368038177	0.34897164	No	
row_338	OR51V1	9655	0.2345343679189682	0.34806895	No	
row_339	OR6X1	9677	0.23123876750469208	0.3474225	No	
row_340	OR10C1	9678	0.23119355738162994	0.3478797	No	
row_341	ASIC2	9695	0.22901436686515808	0.34749168	No	
row_342	OR8J1	9763	0.2177177220582962	0.34440088	No	
row_343	OR5AS1	9789	0.21429628133773804	0.34351075	No	
row_344	PIGR	9863	0.20220018923282623	0.34007394	No	
row_345	OR8K5	9866	0.2015775591135025	0.34036744	No	
row_346	TAS2R7	9946	0.1909245401620865	0.336593	No	
row_347	OR10Z1	9991	0.18321973085403442	0.33464283	No	
row_348	GRM6	10062	0.17306853830814362	0.33130607	No	
row_349	OR52I1	10063	0.1726909577846527	0.33164757	No	
row_350	OR10G4	10098	0.16748197376728058	0.33019182	No	
row_351	OR9G4	10137	0.1610884964466095	0.32851323	No	
row_352	OR5AK2	10166	0.1562250852584839	0.32735056	No	
row_353	OR2Z1	10211	0.15029127895832062	0.32533526	No	
row_354	OR8B3	10236	0.14660945534706116	0.32436383	No	
row_355	OR4F21	10264	0.14118432998657227	0.32322398	No	
row_356	RGS9BP	10304	0.1361096203327179	0.3214434	No	
row_357	OR13J1	10313	0.1346653252840042	0.32128924	No	
row_358	OR4P4	10314	0.13452036678791046	0.32155526	No	
row_359	TRPV1	10353	0.12800997495651245	0.31981125	No	
row_360	OR2AP1	10382	0.12426114827394485	0.31858537	No	
row_361	RTP4	10390	0.12227173149585724	0.31845927	No	
row_362	OR2B11	10446	0.11177507787942886	0.31578967	No	
row_363	OR5H1	10556	0.09654507040977478	0.3102519	No	
row_364	OR2H1	10567	0.09474135935306549	0.30991367	No	
row_365	OR5AR1	10577	0.09267925471067429	0.30962393	No	
row_366	OR8B2	10615	0.08629771322011948	0.30784997	No	
row_367	OR14I1	10677	0.07608103007078171	0.30479446	No	
row_368	OR10X1	10685	0.07399196922779083	0.30457288	No	
row_369	OR10W1	10778	0.059800513088703156	0.29985592	No	
row_370	OR4C13	10800	0.055583544075489044	0.29886213	No	
row_371	OR5D16	10816	0.05242052301764488	0.29817742	No	
row_372	OR4D1	10822	0.05138466879725456	0.29801625	No	
row_373	ITGA2	10826	0.050607163459062576	0.29795867	No	
row_374	OR51G2	10856	0.0450444296002388	0.2965236	No	
row_375	ASIC3	10870	0.043747399002313614	0.29592687	No	
row_376	OR6Q1	10886	0.041245073080062866	0.29522008	No	
row_377	OR7C1	10904	0.03768534958362579	0.29440114	No	
row_378	OR10S1	10978	0.025116151198744774	0.29061413	No	
row_379	OR7A17	11020	0.019386596977710724	0.28849766	No	
row_380	GRIK2	11063	0.012367037124931812	0.28631473	No	
row_381	OR51E1	11084	0.010167750529944897	0.28528368	No	
row_382	OR2T27	11224	-0.013519282452762127	0.278005	No	
row_383	TMC2	11233	-0.015783391892910004	0.27761576	No	
row_384	OR6B1	11237	-0.016252577304840088	0.27749023	No	
row_385	OR5A2	11330	-0.029221026226878166	0.27271277	No	
row_386	OR52H1	11334	-0.029560506343841553	0.27261356	No	
row_387	OR52B4	11351	-0.0321287102997303	0.2718362	No	
row_388	OR2L2	11398	-0.039988040924072266	0.26949766	No	
row_389	OR4C5	11430	-0.04486103728413582	0.2679571	No	
row_390	OR7G2	11487	-0.05313552916049957	0.265119	No	
row_391	OR6T1	11551	-0.06286142766475677	0.26193222	No	
row_392	OR9K2	11579	-0.06595391035079956	0.2606436	No	
row_393	OR1B1	11607	-0.06971302628517151	0.25936243	No	
row_394	OR52D1	11629	-0.07429860532283783	0.25840566	No	
row_395	CEP250	11706	-0.08581580221652985	0.25458103	No	
row_396	TAS2R10	11785	-0.0985851064324379	0.25067654	No	
row_397	ANO1	11787	-0.09920365363359451	0.25082016	No	
row_398	OR13G1	11817	-0.1043618768453598	0.24950239	No	
row_399	OR11L1	11823	-0.10623951256275177	0.24944969	No	
row_400	OR5AL1	11840	-0.10879763960838318	0.24882393	No	
row_401	OR1J4	11844	-0.10949807614088058	0.24888279	No	
row_402	TAS1R3	11906	-0.1185857430100441	0.24591132	No	
row_403	OR2A42	12001	-0.13517989218235016	0.2412383	No	
row_404	OR4K5	12061	-0.14617018401622772	0.23842648	No	
row_405	OR51I1	12075	-0.14793193340301514	0.23803578	No	
row_406	OR10J5	12080	-0.14841221272945404	0.23811904	No	
row_407	OR51B6	12081	-0.14848102629184723	0.23841266	No	
row_408	OR2B2	12166	-0.16101329028606415	0.23431627	No	
row_409	GJA10	12399	-0.20347902178764343	0.22252546	No	
row_410	BEST1	12407	-0.20450332760810852	0.22256197	No	
row_411	OR5I1	12452	-0.2140970081090927	0.22067285	No	
